交易 #,类型,日期和时间,信号,价格 USDT,大小（数量）,大小（价值）,净损益 USDT,净损益 %,有利波动 USDT,有利波动 %,不利波动 USDT,不利波动 %,累计P&L USDT,累计P&L %
195,空头进场,2026-05-01 05:00,short,2257.85,0.8857,1999.777745,-25.75,-1.29,4.81,0.24,-32.9,-1.65,326.66,0.03
196,多头出场,2026-05-06 06:30,short,2367.51,0.8745,1999.91154,70.48,3.52,98.45,4.92,-8.62,-0.43,397.14,0.04
196,多头进场,2026-05-01 16:30,long,2286.92,0.8745,1999.91154,70.48,3.52,98.45,4.92,-8.62,-0.43,397.14,0.04
197,空头出场,2026-05-06 09:30,long,2373.19,0.8447,1999.835697,-4.8,-0.24,10.57,0.53,-8.01,-0.40,392.34,0.04
197,空头进场,2026-05-06 06:30,short,2367.51,0.8447,1999.835697,-4.8,-0.24,10.57,0.53,-8.01,-0.40,392.34,0.04
198,多头出场,2026-05-06 13:00,short,2365.42,0.8427,1999.887213,-6.55,-0.33,6.47,0.32,-11.12,-0.56,385.79,0.04
198,多头进场,2026-05-06 09:30,long,2373.19,0.8427,1999.887213,-6.55,-0.33,6.47,0.32,-11.12,-0.56,385.79,0.04
199,空头出场,2026-05-06 14:30,long,2370.52,0.8455,1999.96261,-4.31,-0.22,8.81,0.44,-4.96,-0.25,381.48,0.04
199,空头进场,2026-05-06 13:00,short,2365.42,0.8455,1999.96261,-4.31,-0.22,8.81,0.44,-4.96,-0.25,381.48,0.04
200,多头出场,2026-05-07 08:30,short,2329.65,0.8436,1999.770672,-34.48,-1.72,44.9,2.25,-34.98,-1.75,347,0.03
200,多头进场,2026-05-06 14:30,long,2370.52,0.8436,1999.770672,-34.48,-1.72,44.9,2.25,-34.98,-1.75,347,0.03
201,空头出场,2026-05-08 23:30,long,2293.2,0.8584,1999.77156,31.29,1.56,54.97,2.75,-14.8,-0.74,378.29,0.04
201,空头进场,2026-05-07 08:30,short,2329.65,0.8584,1999.77156,31.29,1.56,54.97,2.75,-14.8,-0.74,378.29,0.04
202,多头出场,2026-05-11 21:00,short,2327.57,0.8721,1999.89972,29.97,1.50,77.9,3.90,-5.91,-0.30,408.26,0.04
202,多头进场,2026-05-08 23:30,long,2293.2,0.8721,1999.89972,29.97,1.50,77.9,3.90,-5.91,-0.30,408.26,0.04
203,空头出场,2026-05-13 16:30,long,2316.64,0.8592,1999.848144,9.39,0.47,61.26,3.06,-15.56,-0.78,417.65,0.04
203,空头进场,2026-05-11 21:00,short,2327.57,0.8592,1999.848144,9.39,0.47,61.26,3.06,-15.56,-0.78,417.65,0.04
204,多头出场,2026-05-14 10:30,short,2251.53,0.8633,1999.955312,-56.21,-2.81,5.8,0.29,-71.23,-3.56,361.44,0.04
204,多头进场,2026-05-13 16:30,long,2316.64,0.8633,1999.955312,-56.21,-2.81,5.8,0.29,-71.23,-3.56,361.44,0.04
205,空头出场,2026-05-14 22:00,long,2264.89,0.8882,1999.808946,-11.87,-0.59,11.45,0.57,-21.02,-1.05,349.58,0.03
205,空头进场,2026-05-14 10:30,short,2251.53,0.8882,1999.808946,-11.87,-0.59,11.45,0.57,-21.02,-1.05,349.58,0.03
206,多头出场,2026-05-15 21:00,short,2247.47,0.883,1999.89787,-15.38,-0.77,48.07,2.40,-23.79,-1.19,334.2,0.03
206,多头进场,2026-05-14 22:00,long,2264.89,0.883,1999.89787,-15.38,-0.77,48.07,2.40,-23.79,-1.19,334.2,0.03
207,空头出场,2026-05-18 02:30,long,2188.49,0.8898,1999.798806,52.48,2.62,75.56,3.78,-0.21,-0.01,386.68,0.04
207,空头进场,2026-05-15 21:00,short,2247.47,0.8898,1999.798806,52.48,2.62,75.56,3.78,-0.21,-0.01,386.68,0.04
208,多头出场,2026-05-18 06:00,short,2181.38,0.9138,1999.842162,-6.5,-0.32,5.78,0.29,-10.3,-0.51,380.18,0.04
208,多头进场,2026-05-18 02:30,long,2188.49,0.9138,1999.842162,-6.5,-0.32,5.78,0.29,-10.3,-0.51,380.18,0.04
209,空头出场,2026-05-19 13:30,long,2135.21,0.9168,1999.889184,42.33,2.12,95.48,4.77,-2.98,-0.15,422.51,0.04
209,空头进场,2026-05-18 06:00,short,2181.38,0.9168,1999.889184,42.33,2.12,95.48,4.77,-2.98,-0.15,422.51,0.04
210,多头出场,2026-05-20 06:00,short,2104.3,0.9366,1999.837686,-28.95,-1.45,9.17,0.46,-38.16,-1.91,393.56,0.04
210,多头进场,2026-05-19 13:30,long,2135.21,0.9366,1999.837686,-28.95,-1.45,9.17,0.46,-38.16,-1.91,393.56,0.04
211,空头出场,2026-05-20 23:00,long,2138.99,0.9504,1999.92672,-32.97,-1.65,2.1,0.11,-42.48,-2.12,360.59,0.04
211,空头进场,2026-05-20 06:00,short,2104.3,0.9504,1999.92672,-32.97,-1.65,2.1,0.11,-42.48,-2.12,360.59,0.04
212,多头出场,2026-05-21 17:30,short,2127.98,0.935,1999.95565,-10.29,-0.51,17.31,0.87,-19.2,-0.96,350.29,0.04
212,多头进场,2026-05-20 23:00,long,2138.99,0.935,1999.95565,-10.29,-0.51,17.31,0.87,-19.2,-0.96,350.29,0.04
213,空头出场,2026-05-22 10:00,long,2136.87,0.9398,1999.875604,-8.35,-0.42,21.46,1.07,-24.22,-1.21,341.94,0.03
213,空头进场,2026-05-21 17:30,short,2127.98,0.9398,1999.875604,-8.35,-0.42,21.46,1.07,-24.22,-1.21,341.94,0.03
214,多头出场,2026-05-22 22:00,short,2118.24,0.9359,1999.896633,-17.44,-0.87,4.23,0.21,-22.73,-1.14,324.5,0.03
214,多头进场,2026-05-22 10:00,long,2136.87,0.9359,1999.896633,-17.44,-0.87,4.23,0.21,-22.73,-1.14,324.5,0.03
215,空头出场,2026-05-23 01:00,long,2128.69,0.9441,1999.830384,-9.87,-0.49,5.45,0.27,-10.46,-0.52,314.64,0.03
215,空头进场,2026-05-22 22:00,short,2118.24,0.9441,1999.830384,-9.87,-0.49,5.45,0.27,-10.46,-0.52,314.64,0.03
216,多头出场,2026-05-23 02:00,short,2118.63,0.9395,1999.904255,-9.45,-0.47,1.23,0.06,-12.82,-0.64,305.19,0.03
216,多头进场,2026-05-23 01:00,long,2128.69,0.9395,1999.904255,-9.45,-0.47,1.23,0.06,-12.82,-0.64,305.19,0.03
217,空头出场,2026-05-25 20:05,开盘价,2114.34,0.944,1999.98672,4.05,0.20,103.21,5.16,-29.57,-1.48,309.24,0.03
217,空头进场,2026-05-23 02:00,short,2118.63,0.944,1999.98672,4.05,0.20,103.21,5.16,-29.57,-1.48,309.24,0.03
