交易 #,类型,日期和时间,信号,价格 USDT,大小（数量）,大小（价值）,净损益 USDT,净损益 %,有利波动 USDT,有利波动 %,不利波动 USDT,不利波动 %,累计P&L USDT,累计P&L %
189,多头出场,2025-12-31 01:00,short,2981.44,35.1998,103906.6416,1039.45,1.00,2037.72,1.96,-511.1,-0.49,40107.75,4.01
189,多头进场,2025-12-30 11:30,long,2951.91,35.1998,103906.6416,1039.45,1.00,2037.72,1.96,-511.1,-0.49,40107.75,4.01
190,空头出场,2025-12-31 07:00,long,2973.47,34.886,104010.5158,278.04,0.27,1279.62,1.23,-145.13,-0.14,40385.79,4.04
190,空头进场,2025-12-31 01:00,short,2981.44,34.886,104010.5158,278.04,0.27,1279.62,1.23,-145.13,-0.14,40385.79,4.04
191,多头出场,2025-12-31 11:30,short,2970.69,34.9889,104038.4445,-97.27,-0.09,398.52,0.38,-405.17,-0.39,40288.52,4.03
191,多头进场,2025-12-31 07:00,long,2973.47,34.9889,104038.4445,-97.27,-0.09,398.52,0.38,-405.17,-0.39,40288.52,4.03
192,空头出场,2026-01-04 17:30,long,3143.78,35.0184,104028.8107,-6061.33,-5.83,412.52,0.40,-6882.17,-6.62,34227.19,3.42
192,空头进场,2025-12-31 11:30,short,2970.69,35.0184,104028.8107,-6061.33,-5.83,412.52,0.40,-6882.17,-6.62,34227.19,3.42
193,多头出场,2026-01-04 19:00,short,3140.14,32.8975,103422.5026,-119.75,-0.12,148.7,0.14,-150.34,-0.15,34107.44,3.41
193,多头进场,2026-01-04 17:30,long,3143.78,32.8975,103422.5026,-119.75,-0.12,148.7,0.14,-150.34,-0.15,34107.44,3.41
194,空头出场,2026-01-05 04:00,long,3139.92,32.9318,103410.4625,7.24,0.01,704.41,0.68,-234.47,-0.23,34114.68,3.41
194,空头进场,2026-01-04 19:00,short,3140.14,32.9318,103410.4625,7.24,0.01,704.41,0.68,-234.47,-0.23,34114.68,3.41
195,多头出场,2026-01-05 11:30,short,3185.86,32.9344,103411.3812,1513.01,1.46,2664.39,2.58,-172.91,-0.17,35627.69,3.56
195,多头进场,2026-01-05 04:00,long,3139.92,32.9344,103411.3812,1513.01,1.46,2664.39,2.58,-172.91,-0.17,35627.69,3.56
196,空头出场,2026-01-05 16:00,long,3167,32.507,103562.751,613.08,0.59,1643.23,1.59,-80.94,-0.08,36240.77,3.62
196,空头进场,2026-01-05 11:30,short,3185.86,32.507,103562.751,613.08,0.59,1643.23,1.59,-80.94,-0.08,36240.77,3.62
197,多头出场,2026-01-05 20:30,short,3170.5,32.7199,103623.9233,114.52,0.11,553.29,0.53,-454.15,-0.44,36355.29,3.64
197,多头进场,2026-01-05 16:00,long,3167,32.7199,103623.9233,114.52,0.11,553.29,0.53,-454.15,-0.44,36355.29,3.64
198,空头出场,2026-01-06 17:30,long,3223,32.6874,103635.4017,-1716.09,-1.66,1159.75,1.12,-3110.53,-3.00,34639.2,3.46
198,空头进场,2026-01-05 20:30,short,3170.5,32.6874,103635.4017,-1716.09,-1.66,1159.75,1.12,-3110.53,-3.00,34639.2,3.46
199,多头出场,2026-01-07 01:00,short,3248.81,32.1017,103463.7791,828.54,0.80,2756.25,2.66,-50.72,-0.05,35467.75,3.55
199,多头进场,2026-01-06 17:30,long,3223,32.1017,103463.7791,828.54,0.80,2756.25,2.66,-50.72,-0.05,35467.75,3.55
200,空头出场,2026-01-07 04:00,long,3240.65,31.8722,103546.7221,260.08,0.25,2088.9,2.02,-344.54,-0.33,35727.83,3.57
200,空头进场,2026-01-07 01:00,short,3248.81,31.8722,103546.7221,260.08,0.25,2088.9,2.02,-344.54,-0.33,35727.83,3.57
201,多头出场,2026-01-07 08:30,short,3257.99,31.9604,103572.4703,554.19,0.54,1947.99,1.88,-69.67,-0.07,36282.02,3.63
201,多头进场,2026-01-07 04:00,long,3240.65,31.9604,103572.4703,554.19,0.54,1947.99,1.88,-69.67,-0.07,36282.02,3.63
202,空头出场,2026-01-07 10:00,long,3250.53,31.8074,103628.1911,237.28,0.23,590.03,0.57,-456.44,-0.44,36519.31,3.65
202,空头进场,2026-01-07 08:30,short,3257.99,31.8074,103628.1911,237.28,0.23,590.03,0.57,-456.44,-0.44,36519.31,3.65
203,多头出场,2026-01-07 11:30,short,3266.83,31.8877,103651.9255,519.77,0.50,1007.97,0.97,-109.37,-0.11,37039.07,3.70
203,多头进场,2026-01-07 10:00,long,3250.53,31.8877,103651.9255,519.77,0.50,1007.97,0.97,-109.37,-0.11,37039.07,3.70
204,空头出场,2026-01-08 07:00,long,3170.99,31.7445,103703.8849,3042.39,2.93,4488.99,4.33,-158.09,-0.15,40081.46,4.01
204,空头进场,2026-01-07 11:30,short,3266.83,31.7445,103703.8849,3042.39,2.93,4488.99,4.33,-158.09,-0.15,40081.46,4.01
205,多头出场,2026-01-08 10:00,short,3169.45,32.7998,104007.8378,-50.51,-0.05,439.52,0.42,-517.58,-0.50,40030.95,4.00
205,多头进场,2026-01-08 07:00,long,3170.99,32.7998,104007.8378,-50.51,-0.05,439.52,0.42,-517.58,-0.50,40030.95,4.00
206,空头出场,2026-01-09 01:00,long,3112.99,32.8142,104002.9662,1852.69,1.78,3767.07,3.62,0,0.00,41883.64,4.19
206,空头进场,2026-01-08 10:00,short,3169.45,32.8142,104002.9662,1852.69,1.78,3767.07,3.62,0,0.00,41883.64,4.19
207,多头出场,2026-01-09 04:00,short,3095.1,33.4689,104188.351,-598.76,-0.57,904,0.87,-789.87,-0.76,41284.89,4.13
207,多头进场,2026-01-09 01:00,long,3112.99,33.4689,104188.351,-598.76,-0.57,904,0.87,-789.87,-0.76,41284.89,4.13
208,空头出场,2026-01-09 05:30,long,3118.75,33.643,104128.4493,-795.66,-0.76,0,0.00,-946.71,-0.91,40489.23,4.05
208,空头进场,2026-01-09 04:00,short,3095.1,33.643,104128.4493,-795.66,-0.76,0,0.00,-946.71,-0.91,40489.23,4.05
209,多头出场,2026-01-09 07:00,short,3118.09,33.3623,104048.6731,-22.02,-0.02,388,0.37,-366.99,-0.35,40467.21,4.05
209,多头进场,2026-01-09 05:30,long,3118.75,33.3623,104048.6731,-22.02,-0.02,388,0.37,-366.99,-0.35,40467.21,4.05
210,空头出场,2026-01-09 08:30,long,3115.83,33.3687,104046.6098,75.41,0.07,455.15,0.44,-32.37,-0.03,40542.62,4.05
210,空头进场,2026-01-09 07:00,short,3118.09,33.3687,104046.6098,75.41,0.07,455.15,0.44,-32.37,-0.03,40542.62,4.05
211,多头出场,2026-01-09 10:00,short,3118.13,33.3953,104054.0776,76.81,0.07,1088.02,1.05,-1151.8,-1.11,40619.43,4.06
211,多头进场,2026-01-09 08:30,long,3115.83,33.3953,104054.0776,76.81,0.07,1088.02,1.05,-1151.8,-1.11,40619.43,4.06
212,空头出场,2026-01-09 11:30,long,3119.6,33.3731,104061.6643,-49.06,-0.05,504.6,0.48,-103.79,-0.10,40570.38,4.06
212,空头进场,2026-01-09 10:00,short,3118.13,33.3731,104061.6643,-49.06,-0.05,504.6,0.48,-103.79,-0.10,40570.38,4.06
213,多头出场,2026-01-09 22:00,short,3095.4,33.3558,104056.7537,-807.21,-0.78,203.8,0.20,-1739.84,-1.67,39763.16,3.98
213,多头进场,2026-01-09 11:30,long,3119.6,33.3558,104056.7537,-807.21,-0.78,203.8,0.20,-1739.84,-1.67,39763.16,3.98
214,空头出场,2026-01-09 23:30,long,3112.08,33.5905,103976.0337,-560.29,-0.54,1233.11,1.19,-1598.91,-1.54,39202.88,3.92
214,空头进场,2026-01-09 22:00,short,3095.4,33.5905,103976.0337,-560.29,-0.54,1233.11,1.19,-1598.91,-1.54,39202.88,3.92
215,多头出场,2026-01-10 02:30,short,3094.97,33.3925,103920.1314,-571.35,-0.55,1114.31,1.07,-1283.27,-1.23,38631.53,3.86
215,多头进场,2026-01-09 23:30,long,3112.08,33.3925,103920.1314,-571.35,-0.55,1114.31,1.07,-1283.27,-1.23,38631.53,3.86
216,空头出场,2026-01-10 07:00,long,3090.52,33.5586,103862.8602,149.34,0.14,998.03,0.96,0,0.00,38780.86,3.88
216,空头进场,2026-01-10 02:30,short,3094.97,33.5586,103862.8602,149.34,0.14,998.03,0.96,0,0.00,38780.86,3.88
217,多头出场,2026-01-10 11:30,short,3086.51,33.6118,103877.9401,-134.78,-0.13,137.47,0.13,-350.23,-0.34,38646.08,3.86
217,多头进场,2026-01-10 07:00,long,3090.52,33.6118,103877.9401,-134.78,-0.13,137.47,0.13,-350.23,-0.34,38646.08,3.86
218,空头出场,2026-01-10 13:00,long,3084.93,33.6511,103864.4567,53.17,0.05,286.71,0.28,-39.37,-0.04,38699.25,3.87
218,空头进场,2026-01-10 11:30,short,3086.51,33.6511,103864.4567,53.17,0.05,286.71,0.28,-39.37,-0.04,38699.25,3.87
219,多头出场,2026-01-12 04:00,short,3105.73,33.6701,103869.9016,700.34,0.67,2098.99,2.02,-209.43,-0.20,39399.59,3.94
219,多头进场,2026-01-10 13:00,long,3084.93,33.6701,103869.9016,700.34,0.67,2098.99,2.02,-209.43,-0.20,39399.59,3.94
220,空头出场,2026-01-12 07:00,long,3114,33.4671,103939.7765,-276.77,-0.27,439.76,0.42,-683.4,-0.66,39122.81,3.91
220,空头进场,2026-01-12 04:00,short,3105.73,33.4671,103939.7765,-276.77,-0.27,439.76,0.42,-683.4,-0.66,39122.81,3.91
221,多头出场,2026-01-12 16:00,short,3139.46,33.3693,103912.0002,849.58,0.82,1918.4,1.85,-559.27,-0.54,39972.39,4.00
221,多头进场,2026-01-12 07:00,long,3114,33.3693,103912.0002,849.58,0.82,1918.4,1.85,-559.27,-0.54,39972.39,4.00
222,空头出场,2026-01-12 23:30,long,3130.17,33.1258,103997.1241,307.74,0.30,2448.33,2.35,0,0.00,40280.14,4.03
222,空头进场,2026-01-12 16:00,short,3139.46,33.1258,103997.1241,307.74,0.30,2448.33,2.35,0,0.00,40280.14,4.03
223,多头出场,2026-01-13 01:00,short,3113.76,33.2339,104027.7568,-545.37,-0.52,548.03,0.53,-660.03,-0.63,39734.77,3.97
223,多头进场,2026-01-12 23:30,long,3130.17,33.2339,104027.7568,-545.37,-0.52,548.03,0.53,-660.03,-0.63,39734.77,3.97
224,空头出场,2026-01-13 08:30,long,3108.59,33.3916,103973.4284,172.63,0.17,1010.43,0.97,-467.15,-0.45,39907.4,3.99
224,空头进场,2026-01-13 01:00,short,3113.76,33.3916,103973.4284,172.63,0.17,1010.43,0.97,-467.15,-0.45,39907.4,3.99
225,多头出场,2026-01-13 10:00,short,3103.28,33.4527,103990.7287,-177.63,-0.17,194.03,0.19,-556.32,-0.53,39729.77,3.97
225,多头进场,2026-01-13 08:30,long,3108.59,33.4527,103990.7287,-177.63,-0.17,194.03,0.19,-556.32,-0.53,39729.77,3.97
226,空头出场,2026-01-13 11:30,long,3116.14,33.5042,103972.9138,-430.86,-0.41,152.78,0.15,-527.02,-0.51,39298.9,3.93
226,空头进场,2026-01-13 10:00,short,3103.28,33.5042,103972.9138,-430.86,-0.41,152.78,0.15,-527.02,-0.51,39298.9,3.93
227,多头出场,2026-01-14 16:00,short,3336.88,33.3521,103929.8129,7362.14,7.08,8393.06,8.08,-122.74,-0.12,46661.05,4.67
227,多头进场,2026-01-13 11:30,long,3116.14,33.3521,103929.8129,7362.14,7.08,8393.06,8.08,-122.74,-0.12,46661.05,4.67
228,空头出场,2026-01-14 22:00,long,3316.66,31.3664,104665.9128,634.23,0.61,1769.07,1.69,-10.04,-0.01,47295.27,4.73
228,空头进场,2026-01-14 16:00,short,3336.88,31.3664,104665.9128,634.23,0.61,1769.07,1.69,-10.04,-0.01,47295.27,4.73
229,多头出场,2026-01-15 01:00,short,3370.9,31.5768,104729.5095,1712.73,1.64,2722.87,2.60,-264.3,-0.25,49008,4.90
229,多头进场,2026-01-14 22:00,long,3316.66,31.5768,104729.5095,1712.73,1.64,2722.87,2.60,-264.3,-0.25,49008,4.90
230,空头出场,2026-01-15 02:30,long,3339.41,31.1195,104900.7225,979.95,0.93,1723.71,1.64,0,0.00,49987.95,5.00
230,空头进场,2026-01-15 01:00,short,3370.9,31.1195,104900.7225,979.95,0.93,1723.71,1.64,0,0.00,49987.95,5.00
231,多头出场,2026-01-15 05:30,short,3372.99,31.4423,104998.731,1055.83,1.01,1905.4,1.81,-232.36,-0.22,51043.79,5.10
231,多头进场,2026-01-15 02:30,long,3339.41,31.4423,104998.731,1055.83,1.01,1905.4,1.81,-232.36,-0.22,51043.79,5.10
232,空头出场,2026-01-15 14:30,long,3315.99,31.1605,105104.0549,1776.15,1.69,2959.94,2.82,-44.56,-0.04,52819.93,5.28
232,空头进场,2026-01-15 05:30,short,3372.99,31.1605,105104.0549,1776.15,1.69,2959.94,2.82,-44.56,-0.04,52819.93,5.28
233,多头出场,2026-01-15 22:00,short,3367.13,31.7497,105281.6877,1623.68,1.54,2165.33,2.06,-50.48,-0.05,54443.61,5.44
233,多头进场,2026-01-15 14:30,long,3315.99,31.7497,105281.6877,1623.68,1.54,2165.33,2.06,-50.48,-0.05,54443.61,5.44
234,空头出场,2026-01-16 05:30,long,3299.14,31.3157,105444.0329,2129.15,2.02,2925.2,2.77,-209.19,-0.20,56572.77,5.66
234,空头进场,2026-01-15 22:00,short,3367.13,31.3157,105444.0329,2129.15,2.02,2925.2,2.77,-209.19,-0.20,56572.77,5.66
235,多头出场,2026-01-16 10:00,short,3308.57,32.0257,105657.2679,302,0.29,885.51,0.84,-232.19,-0.22,56874.77,5.69
235,多头进场,2026-01-16 05:30,long,3299.14,32.0257,105657.2679,302,0.29,885.51,0.84,-232.19,-0.22,56874.77,5.69
236,空头出场,2026-01-16 13:00,long,3291.34,31.9435,105687.3058,550.39,0.52,1007.18,0.95,-0.32,0.00,57425.16,5.74
236,空头进场,2026-01-16 10:00,short,3308.57,31.9435,105687.3058,550.39,0.52,1007.18,0.95,-0.32,0.00,57425.16,5.74
237,多头出场,2026-01-17 11:30,short,3289.32,32.1274,105742.1967,-64.9,-0.06,919.81,0.87,-1231.44,-1.16,57360.26,5.74
237,多头进场,2026-01-16 13:00,long,3291.34,32.1274,105742.1967,-64.9,-0.06,919.81,0.87,-1231.44,-1.16,57360.26,5.74
238,空头出场,2026-01-17 13:00,long,3291.44,32.1452,105735.8493,-68.15,-0.06,107.04,0.10,-154.3,-0.15,57292.11,5.73
238,空头进场,2026-01-17 11:30,short,3289.32,32.1452,105735.8493,-68.15,-0.06,107.04,0.10,-154.3,-0.15,57292.11,5.73
239,多头出场,2026-01-18 05:30,short,3312.84,32.1224,105728.9523,687.42,0.65,1246.99,1.18,-142.94,-0.14,57979.53,5.80
239,多头进场,2026-01-17 13:00,long,3291.44,32.1224,105728.9523,687.42,0.65,1246.99,1.18,-142.94,-0.14,57979.53,5.80
240,空头出场,2026-01-18 11:30,long,3316.16,31.9357,105797.8644,-106.03,-0.10,526.94,0.50,-212.69,-0.20,57873.5,5.79
240,空头进场,2026-01-18 05:30,short,3312.84,31.9357,105797.8644,-106.03,-0.10,526.94,0.50,-212.69,-0.20,57873.5,5.79
241,多头出场,2026-01-19 07:00,short,3310.6,31.9005,105787.1621,-177.37,-0.17,1679.88,1.59,-403.22,-0.38,57696.14,5.77
241,多头进场,2026-01-18 11:30,long,3316.16,31.9005,105787.1621,-177.37,-0.17,1679.88,1.59,-403.22,-0.38,57696.14,5.77
242,空头出场,2026-01-19 19:00,long,3225.68,31.9487,105769.3662,2713.08,2.57,4246.62,4.01,-282.11,-0.27,60409.22,6.04
242,空头进场,2026-01-19 07:00,short,3310.6,31.9487,105769.3662,2713.08,2.57,4246.62,4.01,-282.11,-0.27,60409.22,6.04
243,多头出场,2026-01-20 04:00,short,3222.57,32.8739,106040.6818,-102.24,-0.10,347.81,0.33,-750.51,-0.71,60306.98,6.03
243,多头进场,2026-01-19 19:00,long,3225.68,32.8739,106040.6818,-102.24,-0.10,347.81,0.33,-750.51,-0.71,60306.98,6.03
244,空头出场,2026-01-21 11:30,long,2981.76,32.9025,106030.6094,7923.25,7.47,9955.31,9.39,-52.64,-0.05,68230.23,6.82
244,空头进场,2026-01-20 04:00,short,3222.57,32.9025,106030.6094,7923.25,7.47,9955.31,9.39,-52.64,-0.05,68230.23,6.82
245,多头出场,2026-01-21 16:00,short,2967.2,35.8254,106822.7447,-521.62,-0.49,725.11,0.68,-690.36,-0.65,67708.62,6.77
245,多头进场,2026-01-21 11:30,long,2981.76,35.8254,106822.7447,-521.62,-0.49,725.11,0.68,-690.36,-0.65,67708.62,6.77
246,空头出场,2026-01-21 22:00,long,2975.87,35.9837,106770.8346,-311.98,-0.29,2346.14,2.20,-486.5,-0.46,67396.64,6.74
246,空头进场,2026-01-21 16:00,short,2967.2,35.9837,106770.8346,-311.98,-0.29,2346.14,2.20,-486.5,-0.46,67396.64,6.74
247,多头出场,2026-01-22 01:00,short,2891.9,35.8683,106739.3979,-3011.86,-2.82,1827.85,1.71,-3936.9,-3.69,64384.78,6.44
247,多头进场,2026-01-21 22:00,long,2975.87,35.8683,106739.3979,-3011.86,-2.82,1827.85,1.71,-3936.9,-3.69,64384.78,6.44
248,空头出场,2026-01-22 02:30,long,2927.4,36.8057,106438.4038,-1306.6,-1.23,606.56,0.57,-1542.16,-1.45,63078.18,6.31
248,空头进场,2026-01-22 01:00,short,2891.9,36.8057,106438.4038,-1306.6,-1.23,606.56,0.57,-1542.16,-1.45,63078.18,6.31
249,多头出场,2026-01-22 07:00,short,3014.34,36.3147,106307.6528,3157.2,2.97,5144.7,4.84,-392.2,-0.37,66235.38,6.62
249,多头进场,2026-01-22 02:30,long,2927.4,36.3147,106307.6528,3157.2,2.97,5144.7,4.84,-392.2,-0.37,66235.38,6.62
250,空头出场,2026-01-22 08:30,long,3005.39,35.3721,106623.5359,316.58,0.30,1473.25,1.38,-0.35,0.00,66551.95,6.66
250,空头进场,2026-01-22 07:00,short,3014.34,35.3721,106623.5359,316.58,0.30,1473.25,1.38,-0.35,0.00,66551.95,6.66
251,多头出场,2026-01-23 20:30,short,2934.86,35.4879,106654.9798,-2502.96,-2.35,1168.97,1.10,-3526.43,-3.31,64048.99,6.40
251,多头进场,2026-01-22 08:30,long,3005.39,35.4879,106654.9798,-2502.96,-2.35,1168.97,1.10,-3526.43,-3.31,64048.99,6.40
252,空头出场,2026-01-23 23:30,long,2952.75,36.2555,106404.8167,-648.61,-0.61,1539.41,1.45,-1094.92,-1.03,63400.38,6.34
252,空头进场,2026-01-23 20:30,short,2934.86,36.2555,106404.8167,-648.61,-0.61,1539.41,1.45,-1094.92,-1.03,63400.38,6.34
253,多头出场,2026-01-24 04:00,short,2950.41,36.0138,106339.748,-84.27,-0.08,2395.28,2.25,-514.64,-0.48,63316.11,6.33
253,多头进场,2026-01-23 23:30,long,2952.75,36.0138,106339.748,-84.27,-0.08,2395.28,2.25,-514.64,-0.48,63316.11,6.33
254,空头出场,2026-01-25 17:30,long,2935.75,36.0396,106331.5962,528.34,0.50,1059.92,1.00,-720.79,-0.68,63844.45,6.38
254,空头进场,2026-01-24 04:00,short,2950.41,36.0396,106331.5962,528.34,0.50,1059.92,1.00,-720.79,-0.68,63844.45,6.38
255,多头出场,2026-01-25 19:00,short,2944.12,36.2375,106384.2406,303.31,0.29,447.9,0.42,-0.36,0.00,64147.76,6.41
255,多头进场,2026-01-25 17:30,long,2935.75,36.2375,106384.2406,303.31,0.29,447.9,0.42,-0.36,0.00,64147.76,6.41
256,空头出场,2026-01-26 08:30,long,2841.65,36.1448,106414.6286,3703.76,3.48,5679.07,5.34,-45.18,-0.04,67851.52,6.79
256,空头进场,2026-01-25 19:00,short,2944.12,36.1448,106414.6286,3703.76,3.48,5679.07,5.34,-45.18,-0.04,67851.52,6.79
257,多头出场,2026-01-27 04:00,short,2917.15,37.5785,106784.9445,2837.18,2.66,4117.1,3.86,-113.86,-0.11,70688.7,7.07
257,多头进场,2026-01-26 08:30,long,2841.65,37.5785,106784.9445,2837.18,2.66,4117.1,3.86,-113.86,-0.11,70688.7,7.07
258,空头出场,2026-01-28 02:30,long,2978.21,36.7032,107068.7399,-2241.1,-2.09,782.88,0.73,-2986.54,-2.79,68447.59,6.84
258,空头进场,2026-01-27 04:00,short,2917.15,36.7032,107068.7399,-2241.1,-2.09,782.88,0.73,-2986.54,-2.79,68447.59,6.84
259,多头出场,2026-01-28 11:30,short,3005.18,35.8754,106844.475,967.56,0.91,2040.23,1.91,-452.03,-0.42,69415.16,6.94
259,多头进场,2026-01-28 02:30,long,2978.21,35.8754,106844.475,967.56,0.91,2040.23,1.91,-452.03,-0.42,69415.16,6.94
260,空头出场,2026-01-28 14:30,long,3014.47,35.5857,106941.4339,-330.59,-0.31,437.35,0.41,-467.95,-0.44,69084.56,6.91
260,空头进场,2026-01-28 11:30,short,3005.18,35.5857,106941.4339,-330.59,-0.31,437.35,0.41,-467.95,-0.44,69084.56,6.91
261,多头出场,2026-01-28 16:00,short,2995.71,35.465,106908.1785,-665.32,-0.62,34.76,0.03,-760.72,-0.71,68419.24,6.84
261,多头进场,2026-01-28 14:30,long,3014.47,35.465,106908.1785,-665.32,-0.62,34.76,0.03,-760.72,-0.71,68419.24,6.84
262,空头出场,2026-01-28 17:30,long,3017.44,35.6649,106841.6976,-775,-0.73,325.26,0.30,-775.35,-0.73,67644.24,6.76
262,空头进场,2026-01-28 16:00,short,2995.71,35.6649,106841.6976,-775,-0.73,325.26,0.30,-775.35,-0.73,67644.24,6.76
263,多头出场,2026-01-28 22:00,short,3025.07,35.3824,106764.2691,269.97,0.25,1002.74,0.94,-153.21,-0.14,67914.21,6.79
263,多头进场,2026-01-28 17:30,long,3017.44,35.3824,106764.2691,269.97,0.25,1002.74,0.94,-153.21,-0.14,67914.21,6.79
264,空头出场,2026-01-30 07:00,long,2819.95,35.3021,106791.3236,7241.17,6.78,9550.63,8.94,-472.34,-0.44,75155.38,7.52
264,空头进场,2026-01-28 22:00,short,3025.07,35.3021,106791.3236,7241.17,6.78,9550.63,8.94,-472.34,-0.44,75155.38,7.52
265,多头出场,2026-01-30 08:30,short,2805,38.1267,107515.3877,-569.99,-0.53,331.7,0.31,-662.26,-0.62,74585.38,7.46
265,多头进场,2026-01-30 07:00,long,2819.95,38.1267,107515.3877,-569.99,-0.53,331.7,0.31,-662.26,-0.62,74585.38,7.46
266,空头出场,2026-01-30 19:00,long,2738.73,38.3096,107458.428,2538.78,2.36,4443.91,4.14,-318.35,-0.30,77124.16,7.71
266,空头进场,2026-01-30 08:30,short,2805,38.3096,107458.428,2538.78,2.36,4443.91,4.14,-318.35,-0.30,77124.16,7.71
267,多头出场,2026-01-30 20:30,short,2740.49,39.3293,107712.3338,69.22,0.06,1181.85,1.10,-130.18,-0.12,77193.38,7.72
267,多头进场,2026-01-30 19:00,long,2738.73,39.3293,107712.3338,69.22,0.06,1181.85,1.10,-130.18,-0.12,77193.38,7.72
268,空头出场,2026-01-31 02:30,long,2740.27,39.3065,107719.0702,8.65,0.01,4106.74,3.81,-956.33,-0.89,77202.02,7.72
268,空头进场,2026-01-30 20:30,short,2740.49,39.3065,107719.0702,8.65,0.01,4106.74,3.81,-956.33,-0.89,77202.02,7.72
269,多头出场,2026-01-31 04:00,short,2683.31,39.31,107720.0137,-2239.1,-2.08,832.98,0.77,-2537.85,-2.36,74962.93,7.50
269,多头进场,2026-01-31 02:30,long,2740.27,39.31,107720.0137,-2239.1,-2.08,832.98,0.77,-2537.85,-2.36,74962.93,7.50
270,空头出场,2026-01-31 07:00,long,2697.24,40.061,107496.0819,-558.05,-0.52,740.73,0.69,-1273.14,-1.18,74404.88,7.44
270,空头进场,2026-01-31 04:00,short,2683.31,40.061,107496.0819,-558.05,-0.52,740.73,0.69,-1273.14,-1.18,74404.88,7.44
271,多头出场,2026-01-31 10:00,short,2691.88,39.8334,107440.2398,-213.51,-0.20,693.1,0.65,-500.71,-0.47,74191.38,7.42
271,多头进场,2026-01-31 07:00,long,2697.24,39.8334,107440.2398,-213.51,-0.20,693.1,0.65,-500.71,-0.47,74191.38,7.42
272,空头出场,2026-01-31 11:30,long,2695.86,39.9048,107418.933,-158.82,-0.15,61.05,0.06,-668.8,-0.62,74032.55,7.40
272,空头进场,2026-01-31 10:00,short,2691.88,39.9048,107418.933,-158.82,-0.15,61.05,0.06,-668.8,-0.62,74032.55,7.40
273,多头出场,2026-01-31 13:00,short,2700.8,39.84,107403.0624,196.81,0.18,356.97,0.33,-201.59,-0.19,74229.36,7.42
273,多头进场,2026-01-31 11:30,long,2695.86,39.84,107403.0624,196.81,0.18,356.97,0.33,-201.59,-0.19,74229.36,7.42
274,空头出场,2026-02-01 07:00,long,2454.55,39.7744,107422.6995,9794.45,9.12,17930.3,16.69,-106.2,-0.10,84023.81,8.40
274,空头进场,2026-01-31 13:00,short,2700.8,39.7744,107422.6995,9794.45,9.12,17930.3,16.69,-106.2,-0.10,84023.81,8.40
275,多头出场,2026-02-01 13:00,short,2447.4,44.1638,108402.2553,-315.77,-0.29,946.43,0.87,-1121.76,-1.03,83708.04,8.37
275,多头进场,2026-02-01 07:00,long,2454.55,44.1638,108402.2553,-315.77,-0.29,946.43,0.87,-1121.76,-1.03,83708.04,8.37
276,空头出场,2026-02-01 17:30,long,2432.23,44.2799,108370.6273,671.73,0.62,2388.46,2.20,-33.21,-0.03,84379.77,8.44
276,空头进场,2026-02-01 13:00,short,2447.4,44.2799,108370.6273,671.73,0.62,2388.46,2.20,-33.21,-0.03,84379.77,8.44
277,多头出场,2026-02-01 19:00,short,2387.37,44.5837,108437.8127,-2000.02,-1.84,300.94,0.28,-2502.48,-2.31,82379.73,8.24
277,多头进场,2026-02-01 17:30,long,2432.23,44.5837,108437.8127,-2000.02,-1.84,300.94,0.28,-2502.48,-2.31,82379.73,8.24
278,空头出场,2026-02-02 08:30,long,2293.2,45.3377,108237.8648,4269.45,3.94,7497.5,6.93,-1656.19,-1.53,86649.19,8.66
278,空头进场,2026-02-01 19:00,short,2387.37,45.3377,108237.8648,4269.45,3.94,7497.5,6.93,-1656.19,-1.53,86649.19,8.66
279,多头出场,2026-02-02 10:00,short,2294.01,47.3857,108664.8872,38.38,0.04,1206.44,1.11,-2040.9,-1.88,86687.57,8.67
279,多头进场,2026-02-02 08:30,long,2293.2,47.3857,108664.8872,38.38,0.04,1206.44,1.11,-2040.9,-1.88,86687.57,8.67
280,空头出场,2026-02-02 16:00,long,2240.93,47.3706,108668.6301,2514.43,2.31,6483.61,5.97,-245.85,-0.23,89202,8.92
280,空头进场,2026-02-02 10:00,short,2294.01,47.3706,108668.6301,2514.43,2.31,6483.61,5.97,-245.85,-0.23,89202,8.92
281,多头出场,2026-02-03 22:00,short,2308.86,48.6049,108920.1786,3301.73,3.03,7567.3,6.95,-163.31,-0.15,92503.73,9.25
281,多头进场,2026-02-02 16:00,long,2240.93,48.6049,108920.1786,3301.73,3.03,7567.3,6.95,-163.31,-0.15,92503.73,9.25
282,空头出场,2026-02-04 04:00,long,2248.48,47.3178,109250.1757,2857.05,2.62,9409.62,8.61,-216.24,-0.20,95360.78,9.54
282,空头进场,2026-02-03 22:00,short,2308.86,47.3178,109250.1757,2857.05,2.62,9409.62,8.61,-216.24,-0.20,95360.78,9.54
283,多头出场,2026-02-04 07:00,short,2235.21,48.7156,109536.0523,-646.46,-0.59,4644.55,4.24,-1736.22,-1.59,94714.33,9.47
283,多头进场,2026-02-04 04:00,long,2248.48,48.7156,109536.0523,-646.46,-0.59,4644.55,4.24,-1736.22,-1.59,94714.33,9.47
284,空头出场,2026-02-04 08:30,long,2241.02,48.9759,109471.4214,-284.55,-0.26,862.96,0.79,-1048.57,-0.96,94429.77,9.44
284,空头进场,2026-02-04 07:00,short,2235.21,48.9759,109471.4214,-284.55,-0.26,862.96,0.79,-1048.57,-0.96,94429.77,9.44
